6e-05,4.54168e-07
6.05e-05,4.49409e-07
6.1e-05,4.40325e-07
6.15e-05,4.39904e-07
6.2e-05,4.48146e-07
6.25e-05,4.51519e-07
6.3e-05,4.49689e-07
6.35e-05,4.42335e-07
6.4e-05,4.42997e-07
6.45e-05,4.37707e-07
6.5e-05,4.40208e-07
6.55e-05,4.36325e-07
6.6e-05,4.40016e-07
6.65e-05,4.36891e-07
6.7e-05,4.41123e-07
6.75e-05,4.38106e-07
6.8e-05,4.4223e-07
6.85e-05,4.38671e-07
6.9e-05,4.42039e-07
6.95e-05,4.3729e-07
7e-05,4.39249e-07
7.05e-05,4.32665e-07
7.1e-05,4.32569e-07
7.15e-05,4.38962e-07
7.2e-05,4.3627e-07
7.25e-05,4.39852e-07
7.3e-05,4.33915e-07
7.35e-05,4.34036e-07
7.4e-05,4.24218e-07
7.45e-05,4.36331e-07
7.5e-05,4.38291e-07
7.55e-05,4.29762e-07
7.6e-05,4.26858e-07
7.65e-05,4.2957e-07
7.7e-05,4.2127e-07
7.75e-05,4.35107e-07
7.8e-05,4.20862e-07
7.85e-05,4.28754e-07
7.9e-05,4.24987e-07
7.95e-05,4.26403e-07
8e-05,4.33006e-07
8.05e-05,4.27399e-07
8.1e-05,4.26763e-07
8.15e-05,4.31097e-07
8.2e-05,4.22685e-07
8.25e-05,4.19029e-07
8.3e-05,4.2012e-07
8.35e-05,4.2596e-07
8.4e-05,4.18418e-07
8.45e-05,4.15412e-07
8.5e-05,4.16933e-07
8.55e-05,4.22985e-07
8.6e-05,4.15017e-07
8.65e-05,4.11366e-07
8.7e-05,4.12024e-07
8.75e-05,4.16993e-07
8.8e-05,4.0731e-07
8.85e-05,4.20792e-07
8.9e-05,4.19401e-07
8.95e-05,4.2211e-07
9e-05,4.09511e-07
9.05e-05,4.203e-07
9.1e-05,4.15567e-07
9.15e-05,4.14717e-07
9.2e-05,4.17747e-07
9.25e-05,4.04726e-07
9.3e-05,4.15399e-07
9.35e-05,4.09809e-07
9.4e-05,4.07883e-07
9.45e-05,4.09617e-07
9.5e-05,4.15016e-07
9.55e-05,4.03506e-07
9.6e-05,3.95456e-07
9.65e-05,4.11603e-07
9.7e-05,4.10538e-07
9.75e-05,4.1292e-07
9.8e-05,3.97652e-07
9.85e-05,4.06805e-07
9.9e-05,3.98105e-07
9.95e-05,3.92638e-07
0.0001,4.11901e-07
0.0001005,3.91373e-07
0.000101,3.95573e-07
0.0001015,4.03001e-07
0.000102,3.9173e-07
0.0001025,4.05499e-07
0.000103,4.00348e-07
0.0001035,3.98209e-07
0.000104,3.99081e-07
0.0001045,4.02964e-07
0.000105,3.87292e-07
0.0001055,3.97074e-07
0.000106,3.871e-07
0.0001065,4.02795e-07
0.000107,3.98505e-07
0.0001075,3.97012e-07
0.000108,3.98314e-07
0.0001085,4.02411e-07
0.000109,3.85882e-07
0.0001095,3.95447e-07
0.00011,3.84189e-07
0.0001105,3.99231e-07
0.000111,3.93226e-07
0.0001115,3.89801e-07
0.000112,3.88954e-07
0.0001125,3.90683e-07
0.000113,3.9499e-07
0.0001135,3.77518e-07
0.000114,3.86854e-07
0.0001145,3.74221e-07
0.000115,3.88594e-07
0.0001155,3.80777e-07
0.000116,3.75325e-07
0.0001165,3.72233e-07
0.000117,3.71495e-07
0.0001175,3.73111e-07
0.000118,3.77084e-07
0.0001185,3.83417e-07
0.000119,3.66621e-07
0.0001195,3.77546e-07
0.00012,3.90854e-07
0.0001205,3.80675e-07
0.000121,3.72655e-07
0.0001215,3.66783e-07
0.000122,3.63054e-07
0.0001225,3.87691e-07
0.000123,3.62008e-07
0.0001235,3.6469e-07
0.000124,3.69512e-07
0.0001245,3.7648e-07
0.000125,3.85602e-07
0.0001255,3.69973e-07
0.000126,3.83265e-07
0.0001265,3.716e-07
0.000127,3.61882e-07
0.0001275,3.81368e-07
0.000128,3.75594e-07
0.0001285,3.71751e-07
0.000129,3.69837e-07
0.0001295,3.69848e-07
0.00013,3.71785e-07
0.0001305,3.7565e-07
0.000131,3.53431e-07
0.0001315,3.6102e-07
0.000132,3.70545e-07
0.0001325,3.53677e-07
0.000133,3.6693e-07
0.0001335,3.53592e-07
0.000134,3.70589e-07
0.0001345,3.60765e-07
0.000135,3.52664e-07
0.0001355,3.4628e-07
0.000136,3.70633e-07
0.0001365,3.67756e-07
0.000137,3.6659e-07
0.0001375,3.67136e-07
0.000138,3.69393e-07
0.0001385,3.43788e-07
0.000139,3.49339e-07
0.0001395,3.56603e-07
0.00014,3.65587e-07
0.0001405,3.4628e-07
0.000141,3.58557e-07
0.0001415,3.42361e-07
0.000142,3.57938e-07
0.0001425,3.44832e-07
0.000143,3.63728e-07
0.0001435,3.53701e-07
0.000144,3.45183e-07
0.0001445,3.38168e-07
0.000145,3.63558e-07
0.0001455,3.59615e-07
0.000146,3.5717e-07
0.0001465,3.5622e-07
0.000147,3.56764e-07
0.0001475,3.58804e-07
0.000148,3.30799e-07
0.0001485,3.357e-07
0.000149,3.42095e-07
0.0001495,3.4999e-07
0.00015,3.59392e-07
0.0001505,3.38188e-07
0.000151,3.50448e-07
0.0001515,3.31935e-07
0.000152,3.47058e-07
0.0001525,3.31212e-07
0.000153,3.49211e-07
0.0001535,3.36017e-07
0.000154,3.24128e-07
0.0001545,3.46365e-07
0.000155,3.37112e-07
0.0001555,3.29149e-07
0.000156,3.22471e-07
0.0001565,3.50352e-07
0.000157,3.46311e-07
0.0001575,3.43552e-07
0.000158,3.42071e-07
0.0001585,3.41869e-07
0.000159,3.42944e-07
0.0001595,3.45298e-07
0.00016,3.48933e-07
0.0001605,3.197e-07
0.000161,3.25758e-07
0.0001615,3.331e-07
0.000162,3.41729e-07
0.0001625,3.1709e-07
0.000163,3.28136e-07
0.0001635,3.40483e-07
0.000164,3.19241e-07
0.0001645,3.34013e-07
0.000165,3.1502e-07
0.0001655,3.32226e-07
0.000166,3.15465e-07
0.0001665,3.35118e-07
0.000167,3.20575e-07
0.0001675,3.07128e-07
0.000168,3.30364e-07
0.0001685,3.1912e-07
0.000169,3.08958e-07
0.0001695,3.35818e-07
0.00017,3.27855e-07
0.0001705,3.20964e-07
0.000171,3.15142e-07
0.0001715,3.10384e-07
0.000172,3.06689e-07
0.0001725,3.04054e-07
0.000173,3.02478e-07
0.0001735,3.01959e-07
0.000174,3.02498e-07
0.0001745,3.04094e-07
0.000175,3.06749e-07
0.0001755,3.10464e-07
0.000176,3.15242e-07
0.0001765,3.21086e-07
0.000177,3.27998e-07
0.0001775,2.98338e-07
0.000178,3.07232e-07
0.0001785,3.17201e-07
0.000179,3.28251e-07
0.0001795,3.02289e-07
0.00018,3.15323e-07
0.0001805,2.91216e-07
0.000181,3.06233e-07
0.0001815,3.22354e-07
0.000182,3.00964e-07
0.0001825,3.19084e-07
0.000183,2.99503e-07
0.0001835,3.19635e-07
0.000184,3.01849e-07
0.0001845,2.84964e-07
0.000185,3.08006e-07
0.0001855,2.92896e-07
0.000186,3.17988e-07
0.0001865,3.04648e-07
0.000187,2.92187e-07
0.0001875,3.20246e-07
0.000188,3.09548e-07
0.0001885,2.99717e-07
0.000189,2.90747e-07
0.0001895,2.82636e-07
0.00019,3.15522e-07
0.0001905,3.09173e-07
0.000191,3.03679e-07
0.0001915,2.99035e-07
0.000192,2.9524e-07
0.0001925,2.92293e-07
0.000193,2.90191e-07
0.0001935,2.88934e-07
0.000194,2.88522e-07
0.0001945,2.88954e-07
0.000195,2.9023e-07
0.0001955,2.92351e-07
0.000196,2.95318e-07
0.0001965,2.99132e-07
0.000197,3.03796e-07
0.0001975,3.09311e-07
0.000198,2.73846e-07
0.0001985,2.8091e-07
0.000199,2.88829e-07
0.0001995,2.97604e-07
0.0002,3.07242e-07
0.0002005,2.75366e-07
0.000201,2.86546e-07
0.0002015,2.98594e-07
0.000202,2.68871e-07
0.0002025,2.82461e-07
0.000203,2.96932e-07
0.0002035,2.6932e-07
0.000204,2.85337e-07
0.0002045,3.02248e-07
0.000205,2.76714e-07
0.0002055,2.95183e-07
0.000206,2.71049e-07
0.0002065,2.91083e-07
0.000207,2.68333e-07
0.0002075,2.8994e-07
0.000208,2.68562e-07
0.0002085,2.91754e-07
0.000209,2.71736e-07
0.0002095,2.96528e-07
0.00021,2.7786e-07
0.0002105,2.59887e-07
0.000211,2.86946e-07
0.0002115,2.70309e-07
0.000212,2.54353e-07
0.0002125,2.83704e-07
0.000213,2.69075e-07
0.0002135,2.55114e-07
0.000214,2.86791e-07
0.0002145,2.74153e-07
0.000215,2.62175e-07
0.0002155,2.50851e-07
0.000216,2.85563e-07
0.0002165,2.75559e-07
0.000217,2.66204e-07
0.0002175,2.57495e-07
0.000218,2.49429e-07
0.0002185,2.87931e-07
0.000219,2.8119e-07
0.0002195,2.75088e-07
0.00022,2.69624e-07
0.0002205,2.64796e-07
0.000221,2.60603e-07
0.0002215,2.57043e-07
0.000222,2.54114e-07
0.0002225,2.51815e-07
0.000223,2.50147e-07
0.0002235,2.49108e-07
0.000224,2.48698e-07
0.0002245,2.48916e-07
0.000225,2.49763e-07
0.0002255,2.5124e-07
0.000226,2.53346e-07
0.0002265,2.56083e-07
0.000227,2.59451e-07
0.0002275,2.63452e-07
0.000228,2.68087e-07
0.0002285,2.73358e-07
0.000229,2.31208e-07
0.0002295,2.37593e-07
0.00023,2.44613e-07
0.0002305,2.52272e-07
0.000231,2.60573e-07
0.0002315,2.69518e-07
0.000232,2.30424e-07
0.0002325,2.4047e-07
0.000233,2.51163e-07
0.0002335,2.62509e-07
0.000234,2.25447e-07
0.0002345,2.37889e-07
0.000235,2.50989e-07
0.0002355,2.64752e-07
0.000236,2.29657e-07
0.0002365,2.44518e-07
0.000237,2.6005e-07
0.0002375,2.26446e-07
0.000238,2.43078e-07
0.0002385,2.60392e-07
0.000239,2.28247e-07
0.0002395,2.46665e-07
0.00024,2.65779e-07
0.0002405,2.35064e-07
0.000241,2.55291e-07
0.0002415,2.25575e-07
0.000242,2.46918e-07
0.0002425,2.18186e-07
0.000243,2.40652e-07
0.0002435,2.1289e-07
0.000244,2.36484e-07
0.0002445,2.60814e-07
0.000245,2.34409e-07
0.0002455,2.59886e-07
0.000246,2.34426e-07
0.0002465,2.09504e-07
0.000247,2.36535e-07
0.0002475,2.1254e-07
0.000248,2.40738e-07
0.0002485,2.17661e-07
0.000249,2.4704e-07
0.0002495,2.24875e-07
0.00025,2.55449e-07
0.0002505,2.3419e-07
0.000251,2.13431e-07
0.0002515,2.45616e-07
0.000252,2.25752e-07
0.0002525,2.06377e-07
0.000253,2.40196e-07
0.0002535,2.21707e-07
0.000254,2.03698e-07
0.0002545,2.39175e-07
0.000255,2.22045e-07
0.0002555,2.05386e-07
0.000256,2.42551e-07
0.0002565,2.26767e-07
0.000257,2.11447e-07
0.0002575,1.96585e-07
0.000258,2.35886e-07
0.0002585,2.21895e-07
0.000259,2.08356e-07
0.0002595,1.95268e-07
0.00026,2.36756e-07
0.0002605,2.24537e-07
0.000261,2.12762e-07
0.0002615,2.01428e-07
0.000262,1.90534e-07
0.0002625,2.34706e-07
0.000263,2.24683e-07
0.0002635,2.15095e-07
0.000264,2.0594e-07
0.0002645,1.97217e-07
0.000265,1.88922e-07
0.0002655,2.36326e-07
0.000266,2.2891e-07
0.0002665,2.21922e-07
0.000267,2.1536e-07
0.0002675,2.09223e-07
0.000268,2.03508e-07
0.0002685,1.98215e-07
0.000269,1.93342e-07
0.0002695,1.88889e-07
0.00027,1.84854e-07
0.0002705,1.81235e-07
0.000271,1.78034e-07
0.0002715,2.3172e-07
0.000272,2.29428e-07
0.0002725,2.27555e-07
0.000273,2.26101e-07
0.0002735,2.25065e-07
0.000274,2.24447e-07
0.0002745,2.24246e-07
0.000275,2.24463e-07
0.0002755,2.25098e-07
0.000276,2.2615e-07
0.0002765,2.27621e-07
0.000277,1.71919e-07
0.0002775,1.74098e-07
0.000278,1.76692e-07
0.0002785,1.79702e-07
0.000279,1.83128e-07
0.0002795,1.86971e-07
0.00028,1.91231e-07
0.0002805,1.95911e-07
0.000281,2.01011e-07
0.0002815,2.06533e-07
0.000282,2.12477e-07
0.0002825,2.18845e-07
0.000283,1.66842e-07
0.0002835,1.73879e-07
0.000284,1.81339e-07
0.0002845,1.89226e-07
0.000285,1.9754e-07
0.0002855,2.06284e-07
0.000286,2.15459e-07
0.0002865,1.65551e-07
0.000287,1.7538e-07
0.0002875,1.85642e-07
0.000288,1.9634e-07
0.0002885,2.07476e-07
0.000289,1.59085e-07
0.0002895,1.70866e-07
0.00029,1.83089e-07
0.0002905,1.95755e-07
0.000291,2.08869e-07
0.0002915,1.61908e-07
0.000292,1.75662e-07
0.0002925,1.89868e-07
0.000293,2.04528e-07
0.0002935,1.58738e-07
0.000294,1.74036e-07
0.0002945,1.89795e-07
0.000295,2.06017e-07
0.0002955,1.61347e-07
0.000296,1.78207e-07
0.0002965,1.95536e-07
0.000297,1.51778e-07
0.0002975,1.69745e-07
0.000298,1.88188e-07
0.0002985,1.45313e-07
0.000299,1.64393e-07
0.0002995,1.83958e-07
0.0003,2.04013e-07
0.0003005,1.62143e-07
0.000301,1.82841e-07
0.0003015,1.41651e-07
0.000302,1.62991e-07
0.0003025,1.84833e-07
0.000303,1.4445e-07
0.0003035,1.66939e-07
0.000304,1.89939e-07
0.0003045,1.5034e-07
0.000305,1.73993e-07
0.0003055,1.98169e-07
0.000306,1.59333e-07
0.0003065,1.84167e-07
0.000307,1.45948e-07
0.0003075,1.71443e-07
0.000308,1.33829e-07
0.0003085,1.59988e-07
0.000309,1.86694e-07
0.0003095,1.49793e-07
0.00031,1.77173e-07
0.0003105,1.40852e-07
0.000311,1.68909e-07
0.0003115,1.33158e-07
0.000312,1.61897e-07
0.0003125,1.9121e-07
0.000313,1.56131e-07
0.0003135,1.86139e-07
0.000314,1.51609e-07
0.0003145,1.82316e-07
0.000315,1.48325e-07
0.0003155,1.7974e-07
0.000316,1.4628e-07
0.0003165,1.78408e-07
0.000317,1.4547e-07
0.0003175,1.78319e-07
0.000318,1.45896e-07
0.0003185,1.79473e-07
0.000319,1.47557e-07
0.0003195,1.81872e-07
0.00032,1.50456e-07
0.0003205,1.19432e-07
0.000321,1.54594e-07
0.0003215,1.24058e-07
0.000322,1.59974e-07
0.0003225,1.29919e-07
0.000323,1.66601e-07
0.0003235,1.37021e-07
0.000324,1.74478e-07
0.0003245,1.45368e-07
0.000325,1.16624e-07
0.0003255,1.54967e-07
0.000326,1.26682e-07
0.0003265,1.65824e-07
0.000327,1.37994e-07
0.0003275,1.10516e-07
0.000328,1.50568e-07
0.0003285,1.23536e-07
0.000329,1.64412e-07
0.0003295,1.37822e-07
0.00033,1.11572e-07
0.0003305,1.53386e-07
0.000331,1.2757e-07
0.0003315,1.70238e-07
0.000332,1.44854e-07
0.0003325,1.19796e-07
0.000333,1.63435e-07
0.0003335,1.38802e-07
0.000334,1.14489e-07
0.0003345,1.59118e-07
0.000335,1.35224e-07
0.0003355,1.11643e-07
0.000336,1.5728e-07
0.0003365,1.34113e-07
0.000337,1.11253e-07
0.0003375,1.5792e-07
0.000338,1.35469e-07
0.0003385,1.13319e-07
0.000339,1.61039e-07
0.0003395,1.39294e-07
0.00034,1.17844e-07
0.0003405,9.66857e-08
0.000341,1.45594e-07
0.0003415,1.24835e-07
0.000342,1.04363e-07
0.0003425,1.54377e-07
0.000343,1.34303e-07
0.0003435,1.14509e-07
0.000344,9.49948e-08
0.0003445,1.46259e-07
0.000345,1.27139e-07
0.0003455,1.08292e-07
0.000346,8.97174e-08
0.0003465,1.4227e-07
0.000347,1.24086e-07
0.0003475,1.0617e-07
0.000348,8.8519e-08
0.0003485,1.424e-07
0.000349,1.25138e-07
0.0003495,1.08138e-07
0.00035,9.13972e-08
0.0003505,1.46649e-07
0.000351,1.30298e-07
0.0003515,1.14202e-07
0.000352,9.83594e-08
0.0003525,8.27685e-08
0.000353,1.39577e-07
0.0003535,1.24376e-07
0.000354,1.09422e-07
0.0003545,9.47158e-08
0.000355,8.02542e-08
0.0003555,1.38684e-07
0.000356,1.24613e-07
0.0003565,1.10784e-07
0.000357,9.71957e-08
0.0003575,8.38463e-08
0.000358,1.43968e-07
0.0003585,1.31012e-07
0.000359,1.18293e-07
0.0003595,1.05809e-07
0.00036,9.35584e-08
0.0003605,8.15405e-08
0.000361,6.97533e-08
0.0003615,1.31975e-07
0.000362,1.20586e-07
0.0003625,1.09426e-07
0.000363,9.8494e-08
0.0003635,8.77886e-08
0.000364,7.73085e-08
0.0003645,6.70524e-08
0.000365,1.31507e-07
0.0003655,1.21656e-07
0.000366,1.12029e-07
0.0003665,1.02623e-07
0.000367,9.34387e-08
0.0003675,8.44739e-08
0.000368,7.57279e-08
0.0003685,6.71996e-08
0.000369,5.88878e-08
0.0003695,1.2612e-07
0.00037,1.18226e-07
0.0003705,1.10548e-07
0.000371,1.03087e-07
0.0003715,9.58398e-08
0.000372,8.88067e-08
0.0003725,8.19867e-08
0.000373,7.53788e-08
0.0003735,6.89824e-08
0.000374,6.27967e-08
0.0003745,5.6821e-08
0.000375,1.27524e-07
0.0003755,1.21987e-07
0.000376,1.1666e-07
0.0003765,1.11544e-07
0.000377,1.06637e-07
0.0003775,1.01939e-07
0.000378,9.74489e-08
0.0003785,9.31672e-08
0.000379,8.90929e-08
0.0003795,8.52254e-08
0.00038,8.15644e-08
0.0003805,7.81094e-08
0.000381,7.48601e-08
0.0003815,7.18159e-08
0.000382,6.89767e-08
0.0003825,6.6342e-08
0.000383,6.39115e-08
0.0003835,6.1685e-08
0.000384,5.96622e-08
0.0003845,5.78429e-08
0.000385,5.62268e-08
0.0003855,5.48138e-08
0.000386,5.36037e-08
0.0003865,5.25964e-08
0.000387,5.17918e-08
0.0003875,5.11897e-08
0.000388,5.07901e-08
0.0003885,5.0593e-08
0.000389,5.05984e-08
0.0003895,5.08062e-08
0.00039,5.12165e-08
0.0003905,5.18293e-08
0.000391,5.26448e-08
0.0003915,5.36629e-08
0.000392,5.48839e-08
0.0003925,5.6308e-08
0.000393,5.79352e-08
0.0003935,5.97657e-08
0.000394,6.17999e-08
0.0003945,6.40379e-08
0.000395,6.648e-08
0.0003955,6.91265e-08
0.000396,7.19778e-08
0.0003965,7.50341e-08
0.000397,7.82959e-08
0.0003975,8.17635e-08
0.000398,8.54374e-08
0.0003985,8.9318e-08
0.000399,9.34057e-08
0.0003995,9.77011e-08
0.0004,1.02205e-07
0.0004005,2.55704e-08
0.000401,3.03131e-08
0.0004015,3.52623e-08
0.000402,4.04184e-08
0.0004025,4.57821e-08
0.000403,5.13541e-08
0.0004035,5.7135e-08
0.000404,6.31256e-08
0.0004045,6.93265e-08
0.000405,7.57385e-08
0.0004055,8.23624e-08
0.000406,8.91989e-08
0.0004065,1.38535e-08
0.000407,2.09008e-08
0.0004075,2.81596e-08
0.000408,3.56309e-08
0.0004085,4.33154e-08
0.000409,5.12142e-08
0.0004095,5.93282e-08
0.00041,6.76584e-08
0.0004105,7.62058e-08
0.000411,8.49714e-08
0.0004115,1.05844e-08
0.000412,1.954e-08
0.0004125,2.87132e-08
0.000413,3.81051e-08
0.0004135,4.77169e-08
0.000414,5.75498e-08
0.0004145,6.76049e-08
0.000415,7.78835e-08
0.0004155,4.29512e-09
0.000416,1.47486e-08
0.0004165,2.54254e-08
0.000417,3.63268e-08
0.0004175,4.7454e-08
0.000418,5.88086e-08
0.0004185,7.03919e-08
0.000419,8.22054e-08
0.0004195,9.25278e-09
0.00042,2.12278e-08
0.0004205,3.3433e-08
0.000421,4.58701e-08
0.0004215,5.85406e-08
0.000422,7.14461e-08
0.0004225,8.57556e-10
0.000423,1.22e-08
0.0004235,2.5493e-08
0.000424,3.9023e-08
0.0004245,5.27919e-08
0.000425,6.68013e-08
0.0004255,4.9405e-09
0.000426,9.21247e-09
0.0004265,2.36067e-08
0.000427,3.82441e-08
0.0004275,5.31264e-08
0.000428,6.82556e-08
0.0004285,3.00951e-09
0.000429,1.22556e-08
0.0004295,2.77687e-08
0.00043,4.35316e-08
0.0004305,5.95464e-08
0.000431,1.12014e-08
0.0004315,4.94338e-09
0.000432,2.13414e-08
0.0004325,3.79947e-08
0.000433,5.49054e-08
0.0004335,1.5382e-08
0.000434,1.65325e-09
0.0004345,1.89475e-08
0.000435,3.65031e-08
0.0004355,5.43222e-08
0.000436,1.55607e-08
0.0004365,2.37803e-09
0.000437,2.05821e-08
0.0004375,3.9054e-08
0.000438,5.7796e-08
0.0004385,1.17373e-08
0.000439,7.12004e-09
0.0004395,2.62496e-08
0.00044,4.56539e-08
0.0004405,2.34183e-08
0.000441,3.90209e-09
0.0004415,1.58911e-08
0.000442,3.5964e-08
0.0004425,5.63192e-08
0.000443,1.24997e-08
0.0004435,7.96407e-09
0.000444,2.87127e-08
0.0004445,4.9749e-08
0.000445,1.86848e-08
0.0004455,2.45743e-09
0.000446,2.389e-08
0.0004465,4.56159e-08
0.000447,2.24659e-08
0.0004475,6.36347e-10
0.000448,2.14893e-08
0.0004485,4.39143e-08
0.000449,2.3848e-08
0.0004495,1.32138e-09
0.00045,2.15076e-08
0.0004505,4.4642e-08
0.000451,2.28328e-08
0.0004515,4.01653e-10
0.000452,2.3945e-08
0.0004525,4.78005e-08
0.000453,1.94187e-08
0.0004535,4.53548e-09
0.000454,2.88054e-08
0.0004545,3.79678e-08
0.000455,1.36005e-08
0.0004555,1.10863e-08
0.000456,3.60959e-08
0.0004565,3.04758e-08
0.000457,5.36949e-09
0.0004575,2.00637e-08
0.000458,4.61027e-08
0.0004585,2.05737e-08
0.000459,5.28619e-09
0.0004595,3.14808e-08
0.00046,3.45372e-08
0.0004605,8.24704e-09
0.000461,1.83821e-08
0.0004615,4.72699e-08
0.000462,2.05456e-08
0.0004625,6.5221e-09
0.000463,3.39372e-08
0.0004635,3.16183e-08
0.000464,4.10764e-09
0.0004645,2.37551e-08
0.000465,4.14728e-08
0.0004655,1.35146e-08
0.000466,1.48006e-08
0.0004665,5.01162e-08
0.000467,2.17054e-08
0.0004675,7.06736e-09
0.000468,5.75544e-08
0.0004685,2.86858e-08
0.000469,5.49998e-10
0.0004695,3.01576e-08
0.00047,3.44607e-08
0.0004705,4.75602e-09
0.000471,2.53259e-08
0.0004715,3.9034e-08
0.000472,8.85437e-09
0.0004725,2.17082e-08
0.000473,4.2409e-08
0.0004735,1.17479e-08
0.000474,1.9302e-08
0.0004745,4.45878e-08
0.000475,1.34384e-08
0.0004755,1.81058e-08
0.000476,4.5572e-08
0.0004765,1.39272e-08
0.000477,1.81187e-08
0.0004775,4.53621e-08
0.000478,1.32144e-08
0.0004785,1.93409e-08
0.000479,4.3958e-08
0.0004795,1.12994e-08
0.00048,2.17733e-08
0.0004805,4.13584e-08
0.000481,8.18072e-09
0.0004815,7.08443e-08
0.000482,3.75614e-08
0.0004825,3.85607e-09
0.000483,6.63767e-08
0.0004835,3.25643e-08
0.000484,1.67776e-09
0.0004845,6.07144e-08
0.000485,2.63633e-08
0.0004855,8.42481e-09
0.000486,5.38533e-08
0.0004865,1.89539e-08
0.000487,8.07996e-08
0.0004875,4.57883e-08
0.000488,1.03307e-08
0.0004885,7.20856e-08
0.000489,3.65136e-08
0.0004895,4.87478e-10
0.00049,6.21656e-08
0.0004905,2.60225e-08
0.000491,1.0583e-08
0.0004915,5.10324e-08
0.000492,1.43072e-08
0.0004925,7.55239e-08
0.000493,3.86781e-08
0.0004935,1.3594e-09
0.000494,6.25358e-08
0.0004945,2.50935e-08
0.000495,8.58867e-08
0.0004955,4.83196e-08
0.000496,1.02688e-08
0.0004965,7.10439e-08
0.000497,3.2865e-08
0.0004975,9.32721e-08
0.000498,5.4964e-08
0.0004985,1.61606e-08
0.000499,7.65714e-08
0.0004995,3.76351e-08
0.0005,1.80579e-09
0.0005005,5.86224e-08
0.000501,1.90448e-08
0.0005015,7.91276e-08
0.000502,3.94121e-08
0.0005025,9.9156e-08
0.000503,5.9301e-08
0.0005035,1.89263e-08
0.000504,7.87168e-08
0.0005045,3.81984e-08
0.000505,9.76641e-08
0.0005055,5.70006e-08
0.000506,1.58042e-08
0.0005065,7.53376e-08
0.000507,3.39916e-08
0.0005075,9.32139e-08
0.000508,5.17166e-08
0.0005085,9.67261e-09
0.000509,6.89837e-08
